M031,0,117.4600882,-2.205760273,16.70072484,77.54294112,140.1755068,17.38496959,102.2646425,116.8940635,16.94667472,4.30525794,18.787341,569.0062029,14.57312676,0.230095115,16.69873315,127.1904377,107.831,-7.93793,8.64678,0,132.1,16.6656,93.8845,93.8845,124.539,2.33215,19.9933,134.228,146.719,18.7927,108.651,146.719,124.539,2.33215,19.9933,134.228,146.719,18.7927,108.651,146.719
M031,0,125.9145537,-0.570355607,13.7019912,91.89465742,148.9605495,17.13062279,111.448515,125.8488994,8.256430482,9.831463083,23.04055454,200.9518915,50.38682968,0.566429665,11.85255712,133.9843571,119.395,-10,0,0,138.42,15.9882,101.238,101.238,131.583,3.45886,20,113.208,164.438,18.7668,117.274,164.438,131.583,3.45886,20,113.208,164.438,18.7668,117.274,164.438
M031,0,122.9736236,0.290014309,17.08334667,83.33315372,151.1042668,15.90576244,105.3907133,123.0056756,16.26161463,1.761269961,10.93255685,214.4819097,12.1557265,0.152420245,18.22397479,194.2125778,111.111,-2.84424,5.44119,0,141.226,15.1825,93.7959,93.7959,129.709,3.89679,19.9933,98.1997,157.528,17.4911,114.439,157.528,129.709,3.89679,19.9933,98.1997,157.528,17.4911,114.439,157.528
M031,0,114.4851749,-2.384974639,14.82673414,87.75230902,130.1129387,19.9501893,102.2657692,116.7959989,493.8956844,12.90053867,15.28664118,515.5827624,620.0877542,2.028535454,289.1357158,103.8129822,0,-10,6.21955,0,0,16.5665,0,90.0452,131.027,4.15771,20,127.66,145.006,24.1287,123.831,145.006,131.027,4.15771,20,127.66,145.006,24.1287,123.831,145.006
M031,0,118.5917887,-1.022343966,17.22000512,79.89213174,132.5570169,19.88773834,103.0090193,119.1377261,25.92658122,5.995252256,11.04174087,975.4990301,19.46967778,0.41655544,451.311116,99.08743015,110.916,-8.00751,10.2793,0,126.784,18.6707,0,98.1372,136.444,3.60168,20,171.92,149.554,21.1304,130.092,149.554,136.444,3.60168,20,171.92,149.554,21.1304,130.092,149.554
M031,0,99.52771436,-0.977761397,13.97666384,92.69465756,120.5728284,8.328806382,86.8009279,99.42653946,22.63543567,4.943659363,31.05121771,138.0162303,12.32400009,20.99057465,27.41399282,117.2894313,88.4257,-8.36212,0,30.6435,111.575,3.35998,0,76.8735,113.005,4.66003,20,120.24,130.092,18.8049,98.2258,130.092,113.005,4.66003,20,120.24,130.092,18.8049,98.2258,130.092
M031,1,112.5551818,-4.742827817,14.45451074,97.29751707,130.9861249,14.47190643,101.6314145,112.7577776,54.66101422,13.10992619,17.02297984,182.0335533,21.56319502,0.129200382,58.44589542,122.0924134,96.9559,-10,7.4001,0,116.211,13.8443,86.8556,87.0624,126.215,2.59277,20,120.24,140.044,15.4572,113.996,140.044,126.215,2.59277,20,120.24,140.044,15.4572,113.996,140.044
M031,0,114.9607522,-4.373073233,15.88021514,87.66009187,137.0792767,20.35533824,101.8137493,114.7110753,26.13889291,7.028205615,14.265212,202.4237968,17.80304534,0.615286697,85.8602417,104.2600396,103.379,-8.48938,9.05934,44.2804,122.502,18.9072,0,92.3487,123.243,0.836182,20,109.29,144.415,22.1466,115.591,144.415,123.243,0.836182,20,109.29,144.415,22.1466,115.591,144.415
M031,0,108.3401829,-5.425297277,7.335977186,89.82803485,131.0614685,15.4963742,96.79570059,107.9954971,18.63298886,6.21744988,5.506676663,14.61817496,10.66672485,0.952859904,19.83060644,109.0895753,101.384,-8.4848,5.46847,82.4176,122.679,14.3005,88.3618,88.3618,115.65,-0.387878,10.979,98.3607,135.23,17.0883,103.542,135.23,115.65,-0.387878,10.979,98.3607,135.23,17.0883,103.542,135.23
M031,0,107.3365541,0.904957162,16.019512,72.66573029,122.6252265,18.69435807,96.14602623,108.5826635,442.6481909,1.30039933,26.13602098,1022.771667,591.4452533,2.950750909,205.2510011,91.28705429,0,-1.78162,7.19424,0,0,16.272,0,90.9902,118.199,3.80859,20,147.42,136.353,22.4289,106.377,136.353,118.199,3.80859,20,147.42,136.353,22.4289,106.377,136.353
F076,0,91.86803725,5.75412347,11.46279289,80.60917412,116.2919735,2.171750313,70.1431791,91.74794669,13.28149246,1.750101316,19.9334569,211.1155546,7.221465744,0.003533859,24.83324498,233.4334973,84.3068,2.75269,5.15331,0,111.327,2.04925,59.9541,59.9541,99.1002,7.7478,17.5387,103.448,123.912,2.29034,79.2744,124.916,99.1002,7.7478,17.5387,103.448,123.912,2.29034,79.2744,124.916
F076,0,98.67665669,6.917904098,14.07156233,87.7004685,122.6758523,1.954368164,77.07424544,98.62452843,11.30575314,1.168804383,22.08479199,107.0354218,12.31760824,0.00345154,15.76705063,227.3910805,94.7731,3.69751,7.13436,52.4476,116.526,1.8631,70.9141,70.9141,110.084,8.17078,20,105.448,129.643,2.05841,86.6893,129.643,110.084,8.17078,20,105.448,129.643,2.05841,86.6893,129.643
F076,0,88.91667762,4.876205605,14.05032055,77.48223485,108.4763597,4.721113304,69.90633327,88.69652899,9.353738879,4.058171657,19.24423092,282.9850863,9.956773482,0.044133237,13.25787657,162.8374909,83.0214,0.804443,0,0,98.8605,4.27551,63.4105,63.4105,102.603,8.44635,20,180.18,118.388,5.25665,78.0927,118.388,102.603,8.44635,20,180.18,118.388,5.25665,78.0927,118.388
F076,0,91.22420467,7.696732792,11.79155567,82.73334968,112.9713655,5.316643845,70.13429394,90.85095751,14.57897446,1.243459199,18.76631423,252.0030175,9.94255003,0.084781641,18.71036473,217.3043833,83.978,3.26447,0,0,105.803,4.84161,60.3382,60.3382,99.3819,8.63373,18.8265,107.914,119.953,6.06079,78.1223,119.953,99.3819,8.63373,18.8265,107.914,119.953,6.06079,78.1223,119.953
F076,0,93.08722408,5.806853597,13.65599615,86.60079386,121.4395986,6.24656332,70.59214758,93.59503833,18.079941,3.697857038,44.17815694,249.0353753,22.06714395,0.049263986,36.43102507,274.6264671,86.9981,-0.24231,5.62377,0,110.618,5.92804,60.5154,62.9083,104.673,7.97394,19.8939,108.893,134.222,6.68335,85.1236,134.222,104.673,7.97394,19.8939,108.893,134.222,6.68335,85.1236,134.222
F076,0,108.8795598,5.852864895,13.23458898,82.97200428,128.6530547,1.686256446,87.06503507,110.6044293,272.2684389,3.778614945,23.38256845,798.7599657,417.4570457,0.479811034,79.5314448,231.2655301,0,-3.26813,0,0,0,1.12762,0,74.2523,130.317,8.18634,19.98,180.18,168.52,3.25928,126.541,168.52,130.317,8.18634,19.98,180.18,168.52,3.25928,126.541,168.52
F076,1,111.6772902,7.869759537,8.651429157,92.6692574,126.3983085,0.362635669,87.90244643,123.6999989,1744.315513,1.605795216,26.51461141,1358.273722,2580.295807,0.48215277,1403.747116,439.1909681,0,1.18866,0,0,0,-0.00457852,0,-4.06266,145.519,8.77655,19.9867,180.18,225.712,4.41894,126.836,225.712,145.519,8.77655,19.9867,180.18,225.712,4.41894,126.836,225.712
F076,0,93.17635119,5.122694427,13.08572004,84.36936618,118.9303132,5.035717104,69.59121556,92.51658338,16.10993973,5.485498384,34.79438258,258.8777342,38.45999853,0.009794115,23.95657615,257.1533264,83.9378,-8.13507,0,37.5235,106.157,4.89044,58.9202,58.9202,101.783,8.37769,20,109.091,131.918,5.36652,80.3083,131.918,101.783,8.37769,20,109.091,131.918,5.36652,80.3083,131.918
F076,0,104.0582968,5.668870273,14.36346748,86.0972808,116.0991844,3.9640712,85.23685604,103.916001,11.67549068,6.673569382,10.20359184,763.4630233,22.49477853,1.10704955,123.8126231,108.3440063,98.386,-7.28851,7.41748,0,105.596,2.88086,0,76.6747,114.927,8.45245,18.8324,179.104,128.166,6.05163,104.001,128.166,114.927,8.45245,18.8324,179.104,128.166,6.05163,104.001,128.166
F076,0,88.15846561,3.914012953,15.61590138,82.74309265,105.2751801,6.614310901,63.89981543,87.43258744,23.42789592,5.582043762,7.533550152,538.4689243,24.85324407,0.836967589,315.5124709,164.5002544,77.6564,0.430298,10.8186,0,86.2462,5.61066,0,26.2471,103.824,8.30322,20,112.782,113.75,7.78809,77.7973,113.809,103.824,8.30322,20,112.782,113.75,7.78809,77.7973,113.809
F040,0,104.0408121,2.732068553,11.43881574,85.04753986,134.0975996,3.399784247,88.49694322,103.7202666,27.89808108,1.647551781,15.92447098,259.8961059,9.518745812,0.005548931,26.2738949,195.3836154,95.1944,-0.0799561,0,0,125.655,3.30505,75.9362,75.9362,113.864,5.15533,16.802,157.48,141.312,3.52325,97.8266,141.312,113.864,5.15533,16.802,157.48,141.312,3.52325,97.8266,141.312
F040,0,102.0567053,0.71847176,13.98562871,96.39174479,132.4930643,6.650097616,86.86854117,102.0878435,21.09318574,5.083721862,24.92510206,212.3869795,7.94303765,33.98351423,20.84753262,192.1773175,91.094,-10,0,0,124.385,0.415038,76.2316,76.2316,112.462,4.89532,20,176.991,137.59,15.8112,97.6493,137.59,112.462,4.89532,20,176.991,137.59,15.8112,97.6493,137.59
F040,0,97.03075223,-4.447145473,14.27706475,88.39779675,133.7603875,0.218390145,80.48054106,96.90873407,13.8221212,11.60457385,10.02663287,52.56969478,10.5299146,0.003437477,53.3334286,229.2459855,90.9521,-8.41583,9.72132,45.489,123.646,0.134276,0,74.016,107.067,1.8692,20,103.27,141.46,0.352477,90.2639,141.46,107.067,1.8692,20,103.27,141.46,0.352477,90.2639,141.46
F040,0,88.78068581,-3.93458354,13.12045962,88.8040378,132.6772321,18.80160251,75.87084254,88.50113395,12.21194913,8.918230991,13.34677984,43.39132272,22.98152427,30.02809206,6.344311253,203.4769016,80.7562,-9.99908,8.80023,75.662,116.91,2.87781,70.4414,70.4414,97.3925,1.05286,20,105.263,140.189,22.5006,80.9583,140.189,97.3925,1.05286,20,105.263,140.189,22.5006,80.9583,140.189
F040,0,86.19649009,-6.513218211,13.00270424,82.07565693,104.2108285,8.991992379,82.2788234,91.41954515,503.4206507,5.536670879,0.888227469,960.3196178,866.9574355,0.023040482,98.87066766,62.68661147,0,-9.15741,10.8893,0,0,8.66852,0,76.2021,97.9241,-1.71143,14.4335,167.598,131.415,9.46045,95.0201,131.415,97.9241,-1.71143,14.4335,167.598,131.415,9.46045,95.0201,131.415
F040,0,78.12304999,-3.657255977,14.66696645,80.3648271,85.24313887,1.181582658,72.89558903,80.00040716,161.2753243,11.13960146,11.74550967,1103.679316,192.7341178,0.020265506,80.34637311,17.12612373,0,-9.11224,10.4877,0,0,0.746154,0,71.2095,85.3451,2.69073,19.9867,180.18,93.4248,1.47858,79.8948,93.4248,85.3451,2.69073,19.9867,180.18,93.4248,1.47858,79.8948,93.4248
F040,1,78.94679246,-0.12456673,17.74436419,86.58664802,109.9324147,5.313574261,63.7293367,78.48284466,21.92919217,18.13889755,6.894234101,56.51715349,11.51197911,78.33934481,23.00153096,191.4944724,72.3657,-8.03711,11.9,72.3764,103.971,0.0518789,52.037,52.037,90.1847,5.53955,20,103.627,117.59,26.4038,72.598,117.59,90.1847,5.53955,20,103.627,117.59,26.4038,72.598,117.59
F040,0,91.21974784,-3.232640585,12.76980805,77.09239264,121.5506247,0.718088183,82.61863163,92.0014316,92.19819384,10.84447307,8.893211058,200.5385905,224.2793606,3.281248356,7.009048545,99.20349237,0,-9.50775,8.58861,0,0,0.48828,78.0632,71.3277,95.2137,1.73645,20,90.9091,138.092,21.4066,93.8384,138.092,95.2137,1.73645,20,90.9091,138.092,21.4066,93.8384,138.092
F040,0,81.24740543,-1.770518116,10.65934389,81.42989898,93.74880678,1.085507991,72.53083632,80.65075326,2.324961127,15.38234253,4.802101485,972.9800906,1.595958229,0.023936249,2.924449112,52.32518401,78.8537,-9.10675,8.20793,63.8298,91.1797,0.234984,70.0574,53.1596,84.4856,4.62982,15.5723,175.439,95.7586,1.18256,76.2316,95.7586,84.4856,4.62982,15.5723,175.439,95.7586,1.18256,76.2316,95.7586
F040,0,91.85652107,-6.037055969,11.96390829,94.50675476,132.2222862,8.196818959,80.86269335,91.82025423,13.14992337,8.881276995,0.881646457,96.30528008,71.36135915,33.43887506,13.79241395,178.346139,87.3935,-9.48517,10.3448,79.0514,111.298,1.27106,71.889,71.889,99.8609,1.70197,13.1897,115.163,141.282,23.6862,88.905,141.282,99.8609,1.70197,13.1897,115.163,141.282,23.6862,88.905,141.282
